# r numerical_f exact_f
0.771498 0.356676 0.356679
0.771575 0.356684 0.356687
0.771651 0.356692 0.356695
0.771728 0.3567 0.356703
0.771805 0.356708 0.356711
0.771882 0.356717 0.356719
0.771958 0.356725 0.356728
0.772035 0.356733 0.356736
0.772112 0.356741 0.356744
0.772188 0.356749 0.356752
0.772265 0.356757 0.35676
0.772342 0.356765 0.356768
0.772419 0.356773 0.356776
0.772495 0.356781 0.356784
0.772572 0.356789 0.356792
0.772649 0.356797 0.3568
0.772726 0.356805 0.356808
0.772802 0.356813 0.356816
0.772879 0.356821 0.356824
0.772956 0.356829 0.356832
0.773033 0.356838 0.35684
0.77311 0.356846 0.356848
0.773186 0.356854 0.356857
0.773263 0.356862 0.356865
0.77334 0.35687 0.356873
0.773417 0.356878 0.356881
0.773494 0.356886 0.356889
0.773571 0.356894 0.356897
0.773647 0.356902 0.356905
0.773724 0.35691 0.356913
0.773801 0.356918 0.356921
0.773878 0.356926 0.356929
0.773955 0.356934 0.356937
0.774032 0.356942 0.356945
0.774109 0.35695 0.356953
0.774185 0.356958 0.356961
0.774262 0.356966 0.356969
0.774339 0.356974 0.356977
0.774416 0.356982 0.356985
0.774493 0.35699 0.356993
0.77457 0.356998 0.357001
0.774647 0.357006 0.357009
0.774724 0.357014 0.357017
0.774801 0.357022 0.357025
0.774878 0.35703 0.357033
0.774955 0.357038 0.357041
0.775032 0.357046 0.357049
0.775109 0.357054 0.357057
0.775186 0.357062 0.357065
0.775262 0.35707 0.357073
0.775339 0.357078 0.357081
0.775416 0.357086 0.357089
0.775493 0.357094 0.357097
0.77557 0.357102 0.357104
0.775647 0.357109 0.357112
0.775724 0.357117 0.35712
0.775801 0.357125 0.357128
0.775878 0.357133 0.357136
0.775955 0.357141 0.357144
0.776032 0.357149 0.357152
0.776109 0.357157 0.35716
0.776187 0.357165 0.357168
0.776264 0.357173 0.357176
0.776341 0.357181 0.357184
0.776418 0.357189 0.357192
0.776495 0.357197 0.3572
0.776572 0.357205 0.357208
0.776649 0.357213 0.357216
0.776726 0.357221 0.357223
0.776803 0.357228 0.357231
0.77688 0.357236 0.357239
0.776957 0.357244 0.357247
0.777034 0.357252 0.357255
0.777111 0.35726 0.357263
0.777189 0.357268 0.357271
0.777266 0.357276 0.357279
0.777343 0.357284 0.357287
0.77742 0.357292 0.357295
0.777497 0.3573 0.357303
0.777574 0.357307 0.35731
0.777651 0.357315 0.357318
0.777729 0.357323 0.357326
0.777806 0.357331 0.357334
0.777883 0.357339 0.357342
0.77796 0.357347 0.35735
0.778037 0.357355 0.357358
0.778114 0.357363 0.357366
0.778192 0.35737 0.357373
0.778269 0.357378 0.357381
0.778346 0.357386 0.357389
0.778423 0.357394 0.357397
0.7785 0.357402 0.357405
0.778578 0.35741 0.357413
0.778655 0.357418 0.357421
0.778732 0.357425 0.357428
0.778809 0.357433 0.357436
0.778887 0.357441 0.357444
0.778964 0.357449 0.357452
0.779041 0.357457 0.35746
0.779118 0.357465 0.357468
0.779196 0.357472 0.357475
0.779273 0.35748 0.357483
0.77935 0.357488 0.357491
0.779427 0.357496 0.357499
0.779505 0.357504 0.357507
0.779582 0.357512 0.357514
0.779659 0.357519 0.357522
0.779737 0.357527 0.35753
0.779814 0.357535 0.357538
0.779891 0.357543 0.357546
0.779969 0.357551 0.357554
0.780046 0.357558 0.357561
0.780123 0.357566 0.357569
0.780201 0.357574 0.357577
0.780278 0.357582 0.357585
0.780355 0.35759 0.357592
0.780433 0.357597 0.3576
0.78051 0.357605 0.357608
0.780587 0.357613 0.357616
0.780665 0.357621 0.357624
0.780742 0.357628 0.357631
0.78082 0.357636 0.357639
0.780897 0.357644 0.357647
0.780974 0.357652 0.357655
0.781052 0.357659 0.357662
0.781129 0.357667 0.35767
0.781207 0.357675 0.357678
0.781284 0.357683 0.357686
0.781362 0.357691 0.357693
0.781439 0.357698 0.357701
0.781516 0.357706 0.357709
0.781594 0.357714 0.357717
0.781671 0.357721 0.357724
0.781749 0.357729 0.357732
0.781826 0.357737 0.35774
0.781904 0.357745 0.357748
0.781981 0.357752 0.357755
0.782059 0.35776 0.357763
0.782136 0.357768 0.357771
0.782214 0.357776 0.357779
0.782291 0.357783 0.357786
0.782369 0.357791 0.357794
0.782446 0.357799 0.357802
0.782524 0.357806 0.357809
0.782601 0.357814 0.357817
0.782679 0.357822 0.357825
0.782756 0.35783 0.357833
0.782834 0.357837 0.35784
0.782911 0.357845 0.357848
0.782989 0.357853 0.357856
0.783067 0.35786 0.357863
0.783144 0.357868 0.357871
0.783222 0.357876 0.357879
0.783299 0.357883 0.357886
0.783377 0.357891 0.357894
0.783455 0.357899 0.357902
0.783532 0.357906 0.357909
0.78361 0.357914 0.357917
0.783687 0.357922 0.357925
0.783765 0.357929 0.357932
0.783843 0.357937 0.35794
0.78392 0.357945 0.357948
0.783998 0.357952 0.357955
0.784076 0.35796 0.357963
0.784153 0.357968 0.357971
0.784231 0.357975 0.357978
0.784308 0.357983 0.357986
0.784386 0.357991 0.357994
0.784464 0.357998 0.358001
0.784541 0.358006 0.358009
0.784619 0.358014 0.358017
0.784697 0.358021 0.358024
0.784775 0.358029 0.358032
0.784852 0.358036 0.358039
0.78493 0.358044 0.358047
0.785008 0.358052 0.358055
0.785085 0.358059 0.358062
0.785163 0.358067 0.35807
0.785241 0.358075 0.358078
0.785319 0.358082 0.358085
0.785396 0.35809 0.358093
0.785474 0.358097 0.3581
0.785552 0.358105 0.358108
0.78563 0.358113 0.358116
0.785707 0.35812 0.358123
0.785785 0.358128 0.358131
0.785863 0.358135 0.358138
0.785941 0.358143 0.358146
0.786019 0.358151 0.358154
0.786096 0.358158 0.358161
0.786174 0.358166 0.358169
0.786252 0.358173 0.358176
0.78633 0.358181 0.358184
0.786408 0.358188 0.358191
0.786485 0.358196 0.358199
0.786563 0.358204 0.358207
0.786641 0.358211 0.358214
0.786719 0.358219 0.358222
0.786797 0.358226 0.358229
0.786875 0.358234 0.358237
0.786953 0.358241 0.358244
0.78703 0.358249 0.358252
0.787108 0.358256 0.358259
0.787186 0.358264 0.358267
0.787264 0.358272 0.358275
0.787342 0.358279 0.358282
0.78742 0.358287 0.35829
0.787498 0.358294 0.358297
0.787576 0.358302 0.358305
0.787654 0.358309 0.358312
0.787732 0.358317 0.35832
0.78781 0.358324 0.358327
0.787888 0.358332 0.358335
0.787965 0.358339 0.358342
0.788043 0.358347 0.35835
0.788121 0.358354 0.358357
0.788199 0.358362 0.358365
0.788277 0.358369 0.358372
0.788355 0.358377 0.35838
0.788433 0.358384 0.358387
0.788511 0.358392 0.358395
0.788589 0.358399 0.358402
0.788667 0.358407 0.35841
0.788745 0.358414 0.358417
0.788823 0.358422 0.358425
0.788901 0.358429 0.358432
0.788979 0.358437 0.35844
0.789057 0.358444 0.358447
0.789135 0.358452 0.358455
0.789213 0.358459 0.358462
0.789291 0.358467 0.35847
0.78937 0.358474 0.358477
0.789448 0.358482 0.358485
0.789526 0.358489 0.358492
0.789604 0.358497 0.3585
0.789682 0.358504 0.358507
0.78976 0.358511 0.358514
0.789838 0.358519 0.358522
0.789916 0.358526 0.358529
0.789994 0.358534 0.358537
0.790072 0.358541 0.358544
0.79015 0.358549 0.358552
0.790229 0.358556 0.358559
0.790307 0.358564 0.358567
0.790385 0.358571 0.358574
0.790463 0.358578 0.358581
0.790541 0.358586 0.358589
0.790619 0.358593 0.358596
0.790697 0.358601 0.358604
0.790776 0.358608 0.358611
0.790854 0.358616 0.358619
0.790932 0.358623 0.358626
0.79101 0.35863 0.358633
0.791088 0.358638 0.358641
0.791167 0.358645 0.358648
0.791245 0.358653 0.358656
0.791323 0.35866 0.358663
0.791401 0.358667 0.35867
0.791479 0.358675 0.358678
0.791558 0.358682 0.358685
0.791636 0.35869 0.358693
0.791714 0.358697 0.3587
0.791792 0.358704 0.358707
0.791871 0.358712 0.358715
0.791949 0.358719 0.358722
0.792027 0.358726 0.358729
0.792105 0.358734 0.358737
0.792184 0.358741 0.358744
0.792262 0.358749 0.358752
0.79234 0.358756 0.358759
0.792419 0.358763 0.358766
0.792497 0.358771 0.358774
0.792575 0.358778 0.358781
0.792653 0.358785 0.358788
0.792732 0.358793 0.358796
0.79281 0.3588 0.358803
0.792888 0.358807 0.35881
0.792967 0.358815 0.358818
0.793045 0.358822 0.358825
0.793124 0.358829 0.358832
0.793202 0.358837 0.35884
0.79328 0.358844 0.358847
0.793359 0.358851 0.358854
0.793437 0.358859 0.358862
0.793515 0.358866 0.358869
0.793594 0.358873 0.358876
0.793672 0.358881 0.358884
0.793751 0.358888 0.358891
0.793829 0.358895 0.358898
0.793907 0.358903 0.358906
0.793986 0.35891 0.358913
0.794064 0.358917 0.35892
0.794143 0.358924 0.358928
0.794221 0.358932 0.358935
0.7943 0.358939 0.358942
0.794378 0.358946 0.358949
0.794456 0.358954 0.358957
0.794535 0.358961 0.358964
0.794613 0.358968 0.358971
0.794692 0.358975 0.358979
0.79477 0.358983 0.358986
0.794849 0.35899 0.358993
0.794927 0.358997 0.359
0.795006 0.359005 0.359008
0.795084 0.359012 0.359015
0.795163 0.359019 0.359022
0.795241 0.359026 0.359029
0.79532 0.359034 0.359037
0.795398 0.359041 0.359044
0.795477 0.359048 0.359051
0.795555 0.359055 0.359058
0.795634 0.359063 0.359066
0.795713 0.35907 0.359073
0.795791 0.359077 0.35908
0.79587 0.359084 0.359087
0.795948 0.359092 0.359095
0.796027 0.359099 0.359102
0.796105 0.359106 0.359109
0.796184 0.359113 0.359116
0.796263 0.35912 0.359124
0.796341 0.359128 0.359131
0.79642 0.359135 0.359138
0.796498 0.359142 0.359145
0.796577 0.359149 0.359152
0.796656 0.359157 0.35916
0.796734 0.359164 0.359167
0.796813 0.359171 0.359174
0.796892 0.359178 0.359181
0.79697 0.359185 0.359188
0.797049 0.359193 0.359196
0.797128 0.3592 0.359203
0.797206 0.359207 0.35921
0.797285 0.359214 0.359217
0.797364 0.359221 0.359224
0.797442 0.359228 0.359232
0.797521 0.359236 0.359239
0.7976 0.359243 0.359246
0.797678 0.35925 0.359253
0.797757 0.359257 0.35926
0.797836 0.359264 0.359267
0.797915 0.359271 0.359275
0.797993 0.359279 0.359282
0.798072 0.359286 0.359289
0.798151 0.359293 0.359296
0.79823 0.3593 0.359303
0.798308 0.359307 0.35931
0.798387 0.359314 0.359318
0.798466 0.359322 0.359325
0.798545 0.359329 0.359332
0.798623 0.359336 0.359339
0.798702 0.359343 0.359346
0.798781 0.35935 0.359353
0.79886 0.359357 0.35936
0.798939 0.359364 0.359367
0.799017 0.359372 0.359375
0.799096 0.359379 0.359382
0.799175 0.359386 0.359389
0.799254 0.359393 0.359396
0.799333 0.3594 0.359403
0.799412 0.359407 0.35941
0.799491 0.359414 0.359417
0.799569 0.359421 0.359424
0.799648 0.359428 0.359432
0.799727 0.359436 0.359439
0.799806 0.359443 0.359446
0.799885 0.35945 0.359453
0.799964 0.359457 0.35946
0.800043 0.359464 0.359467
0.800122 0.359471 0.359474
0.8002 0.359478 0.359481
0.800279 0.359485 0.359488
0.800358 0.359492 0.359495
0.800437 0.359499 0.359502
0.800516 0.359506 0.359509
0.800595 0.359513 0.359517
0.800674 0.359521 0.359524
0.800753 0.359528 0.359531
0.800832 0.359535 0.359538
0.800911 0.359542 0.359545
0.80099 0.359549 0.359552
0.801069 0.359556 0.359559
0.801148 0.359563 0.359566
0.801227 0.35957 0.359573
0.801306 0.359577 0.35958
0.801385 0.359584 0.359587
0.801464 0.359591 0.359594
0.801543 0.359598 0.359601
0.801622 0.359605 0.359608
0.801701 0.359612 0.359615
0.80178 0.359619 0.359622
0.801859 0.359626 0.359629
0.801938 0.359633 0.359636
0.802017 0.35964 0.359643
0.802096 0.359647 0.35965
0.802175 0.359654 0.359657
0.802254 0.359661 0.359664
0.802333 0.359668 0.359671
0.802413 0.359675 0.359678
0.802492 0.359682 0.359685
0.802571 0.359689 0.359692
0.80265 0.359696 0.359699
0.802729 0.359703 0.359706
0.802808 0.35971 0.359713
0.802887 0.359717 0.35972
0.802966 0.359724 0.359727
0.803045 0.359731 0.359734
0.803125 0.359738 0.359741
0.803204 0.359745 0.359748
0.803283 0.359752 0.359755
0.803362 0.359759 0.359762
0.803441 0.359766 0.359769
0.80352 0.359773 0.359776
0.8036 0.35978 0.359783
0.803679 0.359787 0.35979
0.803758 0.359794 0.359797
0.803837 0.359801 0.359804
0.803916 0.359808 0.359811
0.803996 0.359815 0.359818
0.804075 0.359822 0.359825
0.804154 0.359829 0.359832
0.804233 0.359836 0.359839
0.804313 0.359843 0.359846
0.804392 0.359849 0.359853
0.804471 0.359856 0.35986
0.80455 0.359863 0.359867
0.80463 0.35987 0.359873
0.804709 0.359877 0.35988
0.804788 0.359884 0.359887
0.804867 0.359891 0.359894
0.804947 0.359898 0.359901
0.805026 0.359905 0.359908
0.805105 0.359912 0.359915
0.805185 0.359919 0.359922
0.805264 0.359926 0.359929
0.805343 0.359933 0.359936
0.805422 0.359939 0.359943
0.805502 0.359946 0.359949
0.805581 0.359953 0.359956
0.805661 0.35996 0.359963
0.80574 0.359967 0.35997
0.805819 0.359974 0.359977
0.805899 0.359981 0.359984
0.805978 0.359988 0.359991
0.806057 0.359994 0.359998
0.806137 0.360001 0.360005
0.806216 0.360008 0.360011
0.806296 0.360015 0.360018
0.806375 0.360022 0.360025
0.806454 0.360029 0.360032
0.806534 0.360036 0.360039
0.806613 0.360043 0.360046
0.806693 0.360049 0.360053
0.806772 0.360056 0.360059
0.806851 0.360063 0.360066
0.806931 0.36007 0.360073
0.80701 0.360077 0.36008
0.80709 0.360084 0.360087
0.807169 0.36009 0.360094
0.807249 0.360097 0.3601
0.807328 0.360104 0.360107
0.807408 0.360111 0.360114
0.807487 0.360118 0.360121
0.807567 0.360125 0.360128
0.807646 0.360131 0.360135
0.807726 0.360138 0.360141
0.807805 0.360145 0.360148
0.807885 0.360152 0.360155
0.807964 0.360159 0.360162
0.808044 0.360165 0.360169
0.808123 0.360172 0.360175
0.808203 0.360179 0.360182
0.808282 0.360186 0.360189
0.808362 0.360193 0.360196
0.808442 0.360199 0.360203
0.808521 0.360206 0.360209
0.808601 0.360213 0.360216
0.80868 0.36022 0.360223
0.80876 0.360227 0.36023
0.80884 0.360233 0.360237
0.808919 0.36024 0.360243
0.808999 0.360247 0.36025
0.809078 0.360254 0.360257
0.809158 0.36026 0.360264
0.809238 0.360267 0.36027
0.809317 0.360274 0.360277
0.809397 0.360281 0.360284
0.809477 0.360288 0.360291
0.809556 0.360294 0.360297
0.809636 0.360301 0.360304
0.809716 0.360308 0.360311
0.809795 0.360315 0.360318
0.809875 0.360321 0.360324
0.809955 0.360328 0.360331
0.810034 0.360335 0.360338
0.810114 0.360341 0.360345
0.810194 0.360348 0.360351
0.810273 0.360355 0.360358
0.810353 0.360362 0.360365
0.810433 0.360368 0.360372
0.810513 0.360375 0.360378
0.810592 0.360382 0.360385
0.810672 0.360389 0.360392
0.810752 0.360395 0.360398
0.810832 0.360402 0.360405
0.810911 0.360409 0.360412
0.810991 0.360415 0.360419
0.811071 0.360422 0.360425
0.811151 0.360429 0.360432
0.811231 0.360435 0.360439
0.81131 0.360442 0.360445
0.81139 0.360449 0.360452
0.81147 0.360455 0.360459
0.81155 0.360462 0.360465
0.81163 0.360469 0.360472
0.811709 0.360476 0.360479
0.811789 0.360482 0.360485
0.811869 0.360489 0.360492
0.811949 0.360496 0.360499
0.812029 0.360502 0.360505
0.812109 0.360509 0.360512
0.812189 0.360516 0.360519
0.812268 0.360522 0.360525
0.812348 0.360529 0.360532
0.812428 0.360535 0.360539
0.812508 0.360542 0.360545
0.812588 0.360549 0.360552
0.812668 0.360555 0.360559
0.812748 0.360562 0.360565
0.812828 0.360569 0.360572
0.812908 0.360575 0.360579
0.812988 0.360582 0.360585
0.813068 0.360589 0.360592
0.813148 0.360595 0.360598
0.813227 0.360602 0.360605
0.813307 0.360608 0.360612
0.813387 0.360615 0.360618
0.813467 0.360622 0.360625
0.813547 0.360628 0.360632
0.813627 0.360635 0.360638
0.813707 0.360642 0.360645
0.813787 0.360648 0.360651
0.813867 0.360655 0.360658
0.813947 0.360661 0.360665
0.814027 0.360668 0.360671
0.814107 0.360675 0.360678
0.814187 0.360681 0.360684
0.814267 0.360688 0.360691
0.814348 0.360694 0.360698
0.814428 0.360701 0.360704
0.814508 0.360707 0.360711
0.814588 0.360714 0.360717
0.814668 0.360721 0.360724
0.814748 0.360727 0.36073
0.814828 0.360734 0.360737
0.814908 0.36074 0.360744
0.814988 0.360747 0.36075
0.815068 0.360753 0.360757
0.815148 0.36076 0.360763
0.815228 0.360766 0.36077
0.815309 0.360773 0.360776
0.815389 0.36078 0.360783
0.815469 0.360786 0.360789
0.815549 0.360793 0.360796
0.815629 0.360799 0.360802
0.815709 0.360806 0.360809
0.815789 0.360812 0.360816
0.81587 0.360819 0.360822
0.81595 0.360825 0.360829
0.81603 0.360832 0.360835
0.81611 0.360838 0.360842
0.81619 0.360845 0.360848
0.816271 0.360851 0.360855
0.816351 0.360858 0.360861
0.816431 0.360864 0.360868
0.816511 0.360871 0.360874
0.816591 0.360877 0.360881
0.816672 0.360884 0.360887
0.816752 0.36089 0.360894
0.816832 0.360897 0.3609
0.816912 0.360903 0.360907
0.816993 0.36091 0.360913
0.817073 0.360916 0.36092
0.817153 0.360923 0.360926
0.817233 0.360929 0.360933
0.817314 0.360936 0.360939
0.817394 0.360942 0.360946
0.817474 0.360949 0.360952
0.817555 0.360955 0.360959
0.817635 0.360962 0.360965
0.817715 0.360968 0.360971
0.817796 0.360975 0.360978
0.817876 0.360981 0.360984
0.817956 0.360988 0.360991
0.818037 0.360994 0.360997
0.818117 0.361 0.361004
0.818197 0.361007 0.36101
0.818278 0.361013 0.361017
0.818358 0.36102 0.361023
0.818438 0.361026 0.36103
0.818519 0.361033 0.361036
0.818599 0.361039 0.361042
0.81868 0.361046 0.361049
0.81876 0.361052 0.361055
0.81884 0.361058 0.361062
0.818921 0.361065 0.361068
0.819001 0.361071 0.361075
0.819082 0.361078 0.361081
0.819162 0.361084 0.361087
0.819243 0.36109 0.361094
0.819323 0.361097 0.3611
0.819403 0.361103 0.361107
0.819484 0.36111 0.361113
0.819564 0.361116 0.361119
0.819645 0.361122 0.361126
0.819725 0.361129 0.361132
0.819806 0.361135 0.361139
0.819886 0.361142 0.361145
0.819967 0.361148 0.361151
0.820047 0.361154 0.361158
0.820128 0.361161 0.361164
0.820208 0.361167 0.36117
0.820289 0.361174 0.361177
0.820369 0.36118 0.361183
0.82045 0.361186 0.36119
0.820531 0.361193 0.361196
0.820611 0.361199 0.361202
0.820692 0.361205 0.361209
0.820772 0.361212 0.361215
0.820853 0.361218 0.361221
0.820933 0.361224 0.361228
0.821014 0.361231 0.361234
0.821095 0.361237 0.36124
0.821175 0.361243 0.361247
0.821256 0.36125 0.361253
0.821336 0.361256 0.361259
0.821417 0.361262 0.361266
0.821498 0.361269 0.361272
0.821578 0.361275 0.361278
0.821659 0.361281 0.361285
0.82174 0.361288 0.361291
0.82182 0.361294 0.361297
0.821901 0.3613 0.361304
0.821982 0.361307 0.36131
0.822062 0.361313 0.361316
0.822143 0.361319 0.361323
0.822224 0.361326 0.361329
0.822304 0.361332 0.361335
0.822385 0.361338 0.361342
0.822466 0.361345 0.361348
0.822546 0.361351 0.361354
0.822627 0.361357 0.36136
0.822708 0.361363 0.361367
0.822789 0.36137 0.361373
0.822869 0.361376 0.361379
0.82295 0.361382 0.361386
0.823031 0.361389 0.361392
0.823112 0.361395 0.361398
0.823192 0.361401 0.361404
0.823273 0.361407 0.361411
0.823354 0.361414 0.361417
0.823435 0.36142 0.361423
0.823515 0.361426 0.361429
0.823596 0.361432 0.361436
0.823677 0.361439 0.361442
0.823758 0.361445 0.361448
0.823839 0.361451 0.361454
0.82392 0.361457 0.361461
0.824 0.361464 0.361467
0.824081 0.36147 0.361473
0.824162 0.361476 0.361479
0.824243 0.361482 0.361486
0.824324 0.361489 0.361492
0.824405 0.361495 0.361498
0.824486 0.361501 0.361504
0.824566 0.361507 0.361511
0.824647 0.361513 0.361517
0.824728 0.36152 0.361523
0.824809 0.361526 0.361529
0.82489 0.361532 0.361535
0.824971 0.361538 0.361542
0.825052 0.361545 0.361548
0.825133 0.361551 0.361554
0.825214 0.361557 0.36156
0.825295 0.361563 0.361566
0.825376 0.361569 0.361573
0.825456 0.361575 0.361579
0.825537 0.361582 0.361585
0.825618 0.361588 0.361591
0.825699 0.361594 0.361597
0.82578 0.3616 0.361604
0.825861 0.361606 0.36161
0.825942 0.361613 0.361616
0.826023 0.361619 0.361622
0.826104 0.361625 0.361628
0.826185 0.361631 0.361634
0.826266 0.361637 0.361641
0.826347 0.361643 0.361647
0.826428 0.36165 0.361653
0.826509 0.361656 0.361659
0.826591 0.361662 0.361665
0.826672 0.361668 0.361671
0.826753 0.361674 0.361677
0.826834 0.36168 0.361684
0.826915 0.361686 0.36169
0.826996 0.361693 0.361696
0.827077 0.361699 0.361702
0.827158 0.361705 0.361708
0.827239 0.361711 0.361714
0.82732 0.361717 0.36172
0.827401 0.361723 0.361727
0.827482 0.361729 0.361733
0.827564 0.361735 0.361739
0.827645 0.361742 0.361745
0.827726 0.361748 0.361751
0.827807 0.361754 0.361757
0.827888 0.36176 0.361763
0.827969 0.361766 0.361769
0.82805 0.361772 0.361775
0.828132 0.361778 0.361782
0.828213 0.361784 0.361788
0.828294 0.36179 0.361794
0.828375 0.361796 0.3618
0.828456 0.361803 0.361806
0.828538 0.361809 0.361812
0.828619 0.361815 0.361818
0.8287 0.361821 0.361824
0.828781 0.361827 0.36183
0.828862 0.361833 0.361836
0.828944 0.361839 0.361842
0.829025 0.361845 0.361848
0.829106 0.361851 0.361854
0.829187 0.361857 0.361861
0.829269 0.361863 0.361867
0.82935 0.361869 0.361873
0.829431 0.361875 0.361879
0.829513 0.361881 0.361885
0.829594 0.361887 0.361891
0.829675 0.361893 0.361897
0.829757 0.361899 0.361903
0.829838 0.361906 0.361909
0.829919 0.361912 0.361915
0.83 0.361918 0.361921
0.830082 0.361924 0.361927
0.830163 0.36193 0.361933
0.830244 0.361936 0.361939
0.830326 0.361942 0.361945
0.830407 0.361948 0.361951
0.830489 0.361954 0.361957
0.83057 0.36196 0.361963
0.830651 0.361966 0.361969
0.830733 0.361972 0.361975
0.830814 0.361978 0.361981
0.830896 0.361984 0.361987
0.830977 0.36199 0.361993
0.831058 0.361996 0.361999
